"FIPS","Year","Age","Pop","MOE"
"0901148900",2011,"18 to 64 years:Not at All",153,175.900540078762
"0901148900",2011,"18 to 64 years:Very Well",1043,293.572818905293
"0901148900",2011,"18 to 64 years:Well",290,176.643709200186
"0901148900",2011,"5 to 17 years:Not Well",26,163.816971037802
"0901148900",2011,"5 to 17 years:Not at All",0,184
"0901148900",2011,"5 to 17 years:Very Well",294,159.273349936516
"0901148900",2011,"5 to 17 years:Well",82,139.441744108427
"0901148900",2011,"65 years and over:Not Well",90,167.242339136954
"0901148900",2011,"65 years and over:Not at All",0,184
"0901148900",2011,"65 years and over:Very Well",65,102.323017938292
"0901148900",2011,"65 years and over:Well",66,145.986300727157
"0901148900",2011,"Total 18 to 64 years Native",10855,418
"0901148900",2011,"Total 5 to 17 years Native",2953,314
"0901148900",2011,"Total 65 years and over Native",2349,204
"0901148900",2011,"Total:Native",16157,561.191589388152
"0901148900",2011,"Total:Not Well",564,341.525987298185
"0901148900",2011,"Total:Not at All",153,314.090751216905
"0901148900",2011,"Total:Very Well",1402,349.317906784064
"0901148900",2011,"Total:Well",438,268.251747431401
"0901152350",2011,"18 to 64 years:Not Well",1035,260.401612898231
"0901152350",2011,"18 to 64 years:Not at All",423,201.824180910019
"0901152350",2011,"18 to 64 years:Very Well",2960,446.341797280963
"0901152350",2011,"18 to 64 years:Well",1391,347.466545152192
"0901152350",2011,"5 to 17 years:Not Well",174,176.005681726472
"0901152350",2011,"5 to 17 years:Not at All",159,246.44674881199
"0901152350",2011,"5 to 17 years:Very Well",947,294.743956681049
"0901152350",2011,"5 to 17 years:Well",335,198.529594771157
"0901152350",2011,"65 years and over:Not Well",163,82.9095893126965
"0901152350",2011,"65 years and over:Not at All",84,49.9699909945959
"0901152350",2011,"65 years and over:Very Well",243,95.3572231139309
"0901152350",2011,"65 years and over:Well",251,145.787516612363
"0901152350",2011,"Total 18 to 64 years Native",13564,910
"0901152350",2011,"Total 5 to 17 years Native",2185,467
"0901152350",2011,"Total 65 years and over Native",1982,280
"0901152350",2011,"Total:Native",17731,1060.46640682296
"0901152350",2011,"Total:Not Well",1372,325.055379897026
"0901152350",2011,"Total:Not at All",666,322.437590860619
"0901152350",2011,"Total:Very Well",4150,543.312065023408
"0901152350",2011,"Total:Well",1977,425.911962734084
"0901155500",2011,"18 to 64 years:Not Well",0,184
"0901155500",2011,"18 to 64 years:Not at All",0,184
"0901155500",2011,"18 to 64 years:Very Well",101,119.574244718501
"0901155500",2011,"18 to 64 years:Well",1,159.361224894891
"0901155500",2011,"5 to 17 years:Not Well",0,184
"0901155500",2011,"5 to 17 years:Not at All",0,184
"0901155500",2011,"5 to 17 years:Very Well",0,184
"0901155500",2011,"5 to 17 years:Well",0,184
"0901155500",2011,"65 years and over:Not Well",0,184
"0901155500",2011,"65 years and over:Not at All",0,184
"0901155500",2011,"65 years and over:Very Well",0,184
"0901155500",2011,"65 years and over:Well",0,184
"0901155500",2011,"Total 18 to 64 years Native",3386,159
"0901155500",2011,"Total 5 to 17 years Native",736,160
"0901155500",2011,"Total 65 years and over Native",686,89
"0901155500",2011,"Total:Native",4808,242.49123695507
"0901155500",2011,"Total:Not Well",0,318.697348592673
"0901155500",2011,"Total:Not at All",0,318.697348592673
"0901155500",2011,"Total:Very Well",101,286.373881490614
"0901155500",2011,"Total:Well",1,305.136035236745
"0901156270",2011,"18 to 64 years:Not Well",1061,344.770938450444
"0901156270",2011,"18 to 64 years:Not at All",283,169.652586187184
"0901156270",2011,"18 to 64 years:Very Well",2437,398.789418114373
"0901156270",2011,"18 to 64 years:Well",2368,416.754124154759
"0901156270",2011,"5 to 17 years:Not Well",160,148.761554173113
"0901156270",2011,"5 to 17 years:Not at All",0,184
"0901156270",2011,"5 to 17 years:Very Well",1179,375.944144787494
"0901156270",2011,"5 to 17 years:Well",255,157.622967869534
"0901156270",2011,"65 years and over:Not Well",128,140.886479124152
"0901156270",2011,"65 years and over:Not at All",142,154.767567661962
"0901156270",2011,"65 years and over:Very Well",478,177.206094703314
"0901156270",2011,"65 years and over:Well",202,100.129915609672
"0901156270",2011,"Total 18 to 64 years Native",19191,666
"0901156270",2011,"Total 5 to 17 years Native",5062,429
"0901156270",2011,"Total 65 years and over Native",4486,330
"0901156270",2011,"Total:Native",28739,858.194034003966
"0901156270",2011,"Total:Not Well",1349,401.056105800672
"0901156270",2011,"Total:Not at All",425,294.263487371437
"0901156270",2011,"Total:Very Well",4094,575.99392357906
"0901156270",2011,"Total:Well",2825,456.678223698043
"0901157040",2011,"18 to 64 years:Not Well",0,184
"0901157040",2011,"18 to 64 years:Not at All",0,184
"0901157040",2011,"18 to 64 years:Very Well",241,138.412427187735
"0901157040",2011,"18 to 64 years:Well",57,137.902139214734
"0901157040",2011,"5 to 17 years:Not Well",6,159.727893619117
"0901157040",2011,"5 to 17 years:Not at All",0,184
"0901157040",2011,"5 to 17 years:Very Well",41,163.587896862818
"0901157040",2011,"5 to 17 years:Well",7,159.878078547373
"0901157040",2011,"65 years and over:Not Well",0,184
"0901157040",2011,"65 years and over:Not at All",0,184
"0901157040",2011,"65 years and over:Very Well",69,137.77155003846
"0901157040",2011,"65 years and over:Well",23,161.455876325391
"0901157040",2011,"Total 18 to 64 years Native",4365,169
"0901157040",2011,"Total 5 to 17 years Native",1183,160
"0901157040",2011,"Total 65 years and over Native",1306,129
"0901157040",2011,"Total:Native",6854,266.086452116601
"0901157040",2011,"Total:Not Well",6,305.327692815441
"0901157040",2011,"Total:Not at All",0,318.697348592673
"0901157040",2011,"Total:Very Well",351,254.75478405714
"0901157040",2011,"Total:Well",87,265.793152658228
"0901162150",2011,"18 to 64 years:Not Well",59,140.659162517058
"0901162150",2011,"18 to 64 years:Not at All",17,161.297861114151
"0901162150",2011,"18 to 64 years:Very Well",74,136.850283156448
"0901162150",2011,"18 to 64 years:Well",100,120.755952234248
"0901162150",2011,"5 to 17 years:Not Well",0,184
"0901162150",2011,"5 to 17 years:Not at All",0,184
"0901162150",2011,"5 to 17 years:Very Well",80,176.116438755728
"0901162150",2011,"5 to 17 years:Well",26,164.292422223303
"0901162150",2011,"65 years and over:Not Well",14,160.860187740783
"0901162150",2011,"65 years and over:Not at All",0,184
"0901162150",2011,"65 years and over:Very Well",33,167.008981794393
"0901162150",2011,"65 years and over:Well",9,159.962495604438
"0901162150",2011,"Total 18 to 64 years Native",2643,204
"0901162150",2011,"Total 5 to 17 years Native",559,144
"0901162150",2011,"Total 65 years and over Native",810,153
"0901162150",2011,"Total:Native",4012,292.849790848483
"0901162150",2011,"Total:Not Well",73,281.987588379347
"0901162150",2011,"Total:Not at All",17,306.151923070883
"0901162150",2011,"Total:Very Well",187,278.634168758966
"0901162150",2011,"Total:Well",135,259.156323480636
"0901166210",2011,"18 to 64 years:Not Well",24,163.587896862818
"0901166210",2011,"18 to 64 years:Not at All",0,184
"0901166210",2011,"18 to 64 years:Very Well",318,118.705517984633
"0901166210",2011,"18 to 64 years:Well",66,141.085080713731
"0901166210",2011,"5 to 17 years:Not Well",0,184
"0901166210",2011,"5 to 17 years:Not at All",0,184
"0901166210",2011,"5 to 17 years:Very Well",11,160.252925090308
"0901166210",2011,"5 to 17 years:Well",10,160.252925090308
"0901166210",2011,"65 years and over:Not Well",36,137.873130087048
"0901166210",2011,"65 years and over:Not at All",0,184
"0901166210",2011,"65 years and over:Very Well",30,133.090194980697
"0901166210",2011,"65 years and over:Well",0,184
"0901166210",2011,"Total 18 to 64 years Native",2293,171
"0901166210",2011,"Total 5 to 17 years Native",759,139
"0901166210",2011,"Total 65 years and over Native",338,68
"0901166210",2011,"Total:Native",3390,230.620901047585
"0901166210",2011,"Total:Not Well",60,282.180793109666
"0901166210",2011,"Total:Not at All",0,318.697348592673
"0901166210",2011,"Total:Very Well",359,239.760296963446
"0901166210",2011,"Total:Well",76,281.854572430536
"0901171670",2011,"18 to 64 years:Not Well",7,160.053116183347
"0901171670",2011,"18 to 64 years:Not at All",5,159.878078547373
"0901171670",2011,"18 to 64 years:Very Well",222,123.324774477799
"0901171670",2011,"18 to 64 years:Well",63,145.179199612066
"0901171670",2011,"5 to 17 years:Not Well",0,184
"0901171670",2011,"5 to 17 years:Not at All",0,184
"0901171670",2011,"5 to 17 years:Very Well",20,132.140077190836
"0901171670",2011,"5 to 17 years:Well",0,184
"0901171670",2011,"65 years and over:Not Well",15,161
"0901171670",2011,"65 years and over:Not at All",0,184
"0901171670",2011,"65 years and over:Very Well",56,174.045970938715
"0901171670",2011,"65 years and over:Well",0,184
"0901171670",2011,"Total 18 to 64 years Native",1741,172
"0901171670",2011,"Total 5 to 17 years Native",412,148
"0901171670",2011,"Total 65 years and over Native",304,40
"0901171670",2011,"Total:Native",2457,230.408333182635
"0901171670",2011,"Total:Not Well",22,292.222517955068
"0901171670",2011,"Total:Not at All",5,305.406286772227
"0901171670",2011,"Total:Very Well",298,250.922298730105
"0901171670",2011,"Total:Well",63,297.974831151894
"0901173770",2011,"18 to 64 years:Not Well",143,167.621597653763
"0901173770",2011,"18 to 64 years:Not at All",0,184
"0901173770",2011,"18 to 64 years:Very Well",489,133.906683925785
"0901173770",2011,"18 to 64 years:Well",198,134.32423459674
"0901173770",2011,"5 to 17 years:Not Well",20,132.608446186508
"0901173770",2011,"5 to 17 years:Not at All",0,184
"0901173770",2011,"5 to 17 years:Very Well",75,139.63523910532
"0901173770",2011,"5 to 17 years:Well",0,184
"0901173770",2011,"65 years and over:Not Well",32,163.147172822578
"0901173770",2011,"65 years and over:Not at All",0,184
"0901173770",2011,"65 years and over:Very Well",181,69.4262198308391
"0901173770",2011,"65 years and over:Well",11,159.962495604438
"0901173770",2011,"Total 18 to 64 years Native",10253,309
"0901173770",2011,"Total 5 to 17 years Native",2801,258
"0901173770",2011,"Total 65 years and over Native",3311,239
"0901173770",2011,"Total:Native",16365,468.151684820209
"0901173770",2011,"Total:Not Well",195,268.884733668537
"0901173770",2011,"Total:Not at All",0,318.697348592673
"0901173770",2011,"Total:Very Well",745,205.545615375274
"0901173770",2011,"Total:Well",209,278.364868473017
"0901178600",2011,"18 to 64 years:Not Well",0,184
"0901178600",2011,"18 to 64 years:Not at All",0,184
"0901178600",2011,"18 to 64 years:Very Well",79,144.249783362056
"0901178600",2011,"18 to 64 years:Well",12,130.80137613955
"0901178600",2011,"5 to 17 years:Not Well",0,184
"0901178600",2011,"5 to 17 years:Not at All",0,184
"0901178600",2011,"5 to 17 years:Very Well",8,159.549365401433
"0901178600",2011,"5 to 17 years:Well",0,184
"0901178600",2011,"65 years and over:Not Well",0,184
"0901178600",2011,"65 years and over:Not at All",0,184
"0901178600",2011,"65 years and over:Very Well",23,93.6269192059634
"0901178600",2011,"65 years and over:Well",15,131.209755734854
"0901178600",2011,"Total 18 to 64 years Native",1628,96
"0901178600",2011,"Total 5 to 17 years Native",430,80
"0901178600",2011,"Total 65 years and over Native",258,44
"0901178600",2011,"Total:Native",2316,132.483961293434
"0901178600",2011,"Total:Not Well",0,318.697348592673
"0901178600",2011,"Total:Not at All",0,318.697348592673
"0901178600",2011,"Total:Very Well",110,234.584739486609
"0901178600",2011,"Total:Well",27,261.114917229943
"0901180280",2011,"18 to 64 years:Not Well",180,97.8825827203185
"0901180280",2011,"18 to 64 years:Not at All",0,184
"0901180280",2011,"18 to 64 years:Very Well",776,195.846878964154
"0901180280",2011,"18 to 64 years:Well",124,122.768074025782
"0901180280",2011,"5 to 17 years:Not Well",6,159.662143290136
"0901180280",2011,"5 to 17 years:Not at All",0,184
"0901180280",2011,"5 to 17 years:Very Well",162,126.015872016187
"0901180280",2011,"5 to 17 years:Well",0,184
"0901180280",2011,"65 years and over:Not Well",23,161.145896627869
"0901180280",2011,"65 years and over:Not at All",62,143.958327303425
"0901180280",2011,"65 years and over:Very Well",239,156.297792690748
"0901180280",2011,"65 years and over:Well",11,160.477412740859
"0901180280",2011,"Total 18 to 64 years Native",10363,367
"0901180280",2011,"Total 5 to 17 years Native",3194,266
"0901180280",2011,"Total 65 years and over Native",3697,242
"0901180280",2011,"Total:Native",17254,513.818061185085
"0901180280",2011,"Total:Not Well",209,247.064768836028
"0901180280",2011,"Total:Not at All",62,297.381909335454
"0901180280",2011,"Total:Very Well",1177,280.472815081961
"0901180280",2011,"Total:Well",135,273.278246481494
"0901301080",2011,"18 to 64 years:Not Well",9,160.053116183347
"0901301080",2011,"18 to 64 years:Not at All",0,184
"0901301080",2011,"18 to 64 years:Very Well",149,118.848643240047
"0901301080",2011,"18 to 64 years:Well",8,159.799874843505
"0901301080",2011,"5 to 17 years:Not Well",0,184
"0901301080",2011,"5 to 17 years:Not at All",0,184
"0901301080",2011,"5 to 17 years:Very Well",30,134.714512952391
"0901301080",2011,"5 to 17 years:Well",25,162.148080469674
"0901301080",2011,"65 years and over:Not Well",0,184
"0901301080",2011,"65 years and over:Not at All",0,184
"0901301080",2011,"65 years and over:Very Well",60,145.770367359076
"0901301080",2011,"65 years and over:Well",0,184
"0901301080",2011,"Total 18 to 64 years Native",1848,172
"0901301080",2011,"Total 5 to 17 years Native",524,97
"0901301080",2011,"Total 65 years and over Native",298,75
"0901301080",2011,"Total:Native",2670,211.229732755595
"0901301080",2011,"Total:Not Well",9,305.497954166636
"0901301080",2011,"Total:Not at All",0,318.697348592673
"0901301080",2011,"Total:Very Well",239,231.348222383488
"0901301080",2011,"Total:Well",33,292.718294611047
"0901306260",2011,"18 to 64 years:Not Well",0,184
"0901306260",2011,"18 to 64 years:Not at All",0,184
"0901306260",2011,"18 to 64 years:Very Well",170,182.12358441454
"0901306260",2011,"18 to 64 years:Well",33,164.292422223303
"0901306260",2011,"5 to 17 years:Not Well",0,184
"0901306260",2011,"5 to 17 years:Not at All",0,184
"0901306260",2011,"5 to 17 years:Very Well",27,165.048477727
"0901306260",2011,"5 to 17 years:Well",0,184
"0901306260",2011,"65 years and over:Not Well",9,160.053116183347
"0901306260",2011,"65 years and over:Not at All",0,184
"0901306260",2011,"65 years and over:Very Well",53,165.311826558175
"0901306260",2011,"65 years and over:Well",46,136
"0901306260",2011,"Total 18 to 64 years Native",3001,192
"0901306260",2011,"Total 5 to 17 years Native",893,123
"0901306260",2011,"Total 65 years and over Native",619,125
"0901306260",2011,"Total:Native",4513,260.034613080644
"0901306260",2011,"Total:Not Well",9,305.497954166636
"0901306260",2011,"Total:Not at All",0,318.697348592673
"0901306260",2011,"Total:Very Well",250,296.206009392112
"0901306260",2011,"Total:Well",79,281.680670263332
"0901316400",2011,"18 to 64 years:Not Well",54,170.985379491932
"0901316400",2011,"18 to 64 years:Not at All",0,184
"0901316400",2011,"18 to 64 years:Very Well",127,149.12075643585
"0901316400",2011,"18 to 64 years:Well",31,167.008981794393
"0901316400",2011,"5 to 17 years:Not Well",0,184
"0901316400",2011,"5 to 17 years:Not at All",0,184
"0901316400",2011,"5 to 17 years:Very Well",0,184
"0901316400",2011,"5 to 17 years:Well",0,184
"0901316400",2011,"65 years and over:Not Well",0,184
"0901316400",2011,"65 years and over:Not at All",0,184
"0901316400",2011,"65 years and over:Very Well",19,160.860187740783
"0901316400",2011,"65 years and over:Well",0,184
"0901316400",2011,"Total 18 to 64 years Native",3227,167
"0901316400",2011,"Total 5 to 17 years Native",1022,147
"0901316400",2011,"Total 65 years and over Native",782,113
"0901316400",2011,"Total:Native",5031,249.533564876551
"0901316400",2011,"Total:Not Well",54,311.364737887899
"0901316400",2011,"Total:Not at All",0,318.697348592673
"0901316400",2011,"Total:Very Well",146,286.302287800849
"0901316400",2011,"Total:Well",31,309.198965069419
